stn;time;tre200dx;tre200dn;hto000d0;tre200d0;rre150d0;hns000d0
GRC;18650727;-;-;-;14.2;0.0;-
GRC;18650728;-;-;-;14.2;7.5;-
GRC;18650729;-;-;-;14.4;0.0;-
GRC;18650730;-;-;-;16.6;0.0;-
GRC;18650731;-;-;-;16.3;0.0;-
GRC;18650801;-;-;-;11.9;0.0;-
GRC;18650802;-;-;-;9.7;0.0;-
GRC;18650803;-;-;-;8.6;9.2;-
GRC;18650804;-;-;-;5.5;0.0;-
GRC;18650805;-;-;-;7.4;0.0;-
GRC;18650806;-;-;-;9.1;0.0;-
GRC;18650807;-;-;-;8.4;0.0;-
GRC;18650808;-;-;-;8.8;2.9;-
GRC;18650809;-;-;-;12.2;0.0;-
GRC;18650810;-;-;-;13.3;4.0;-
GRC;18650811;-;-;-;13.4;0.0;-
GRC;18650812;-;-;-;15.0;0.0;-
GRC;18650813;-;-;-;14.3;0.0;-
GRC;18650814;-;-;-;9.8;11.0;-
GRC;18650815;-;-;-;9.8;0.0;-
GRC;18650816;-;-;-;9.8;1.5;-
GRC;18650817;-;-;-;8.9;0.0;-
GRC;18650818;-;-;-;9.6;0.0;-
GRC;18650819;-;-;-;7.9;25.4;-
GRC;18650820;-;-;-;11.4;0.0;-
GRC;18650821;-;-;-;12.6;0.0;-
GRC;18650822;-;-;-;12.6;0.0;-
GRC;18650823;-;-;-;11.9;0.0;-
GRC;18650824;-;-;-;11.4;0.0;-
GRC;18650825;-;-;-;12.1;0.0;-
GRC;18650826;-;-;-;12.4;33.5;-
GRC;18650827;-;-;-;18.0;0.0;-
GRC;18650828;-;-;-;20.8;0.0;-
GRC;18650829;-;-;-;15.7;5.0;-
GRC;18650830;-;-;-;9.0;0.0;-
GRC;18650831;-;-;-;8.4;4.0;-
GRC;18650901;-;-;-;10.5;0.0;-
GRC;18650902;-;-;-;10.9;0.0;-
GRC;18650903;-;-;-;12.7;0.0;-
GRC;18650904;-;-;-;14.3;0.0;-
GRC;18650905;-;-;-;14.5;0.0;-
GRC;18650906;-;-;-;14.2;0.0;-
GRC;18650907;-;-;-;14.3;0.0;-
GRC;18650908;-;-;-;13.4;0.0;-
GRC;18650909;-;-;-;13.6;0.0;-
GRC;18650910;-;-;-;13.8;0.0;-
GRC;18650911;-;-;-;15.3;0.0;-
GRC;18650912;-;-;-;14.0;0.0;-
GRC;18650913;-;-;-;12.0;0.0;-
GRC;18650914;-;-;-;12.5;0.0;-
GRC;18650915;-;-;-;13.0;0.0;-
GRC;18650916;-;-;-;13.1;0.0;-
GRC;18650917;-;-;-;13.2;0.0;-
GRC;18650918;-;-;-;13.2;0.0;-
GRC;18650919;-;-;-;12.8;0.0;-
GRC;18650920;-;-;-;13.2;0.0;-
GRC;18650921;-;-;-;13.0;0.0;-
GRC;18650922;-;-;-;13.0;0.0;-
GRC;18650923;-;-;-;12.3;0.0;-
GRC;18650924;-;-;-;11.1;0.0;-
GRC;18650925;-;-;-;10.7;0.0;-
GRC;18650926;-;-;-;11.3;0.0;-
GRC;18650927;-;-;-;8.8;0.0;-
GRC;18650928;-;-;-;9.3;0.0;-
GRC;18650929;-;-;-;8.8;0.0;-
GRC;18650930;-;-;-;9.1;0.0;-
GRC;18651001;-;-;-;7.8;0.0;-
GRC;18651002;-;-;-;8.6;0.0;-
GRC;18651003;-;-;-;8.7;0.0;-
GRC;18651004;-;-;-;8.1;0.0;-
GRC;18651005;-;-;-;4.8;0.0;-
GRC;18651006;-;-;-;4.4;0.0;-
GRC;18651007;-;-;-;6.5;0.0;-
GRC;18651008;-;-;-;8.9;0.0;-
GRC;18651009;-;-;-;7.5;0.0;-
GRC;18651010;-;-;-;6.3;0.0;-
GRC;18651011;-;-;-;6.0;0.0;-
GRC;18651012;-;-;-;5.7;0.0;-
GRC;18651013;-;-;-;5.4;0.0;-
GRC;18651014;-;-;-;3.5;0.0;-
GRC;18651015;-;-;-;3.3;6.0;-
GRC;18651016;-;-;-;3.8;0.0;-
GRC;18651017;-;-;-;3.8;0.0;-
GRC;18651018;-;-;-;5.8;0.0;-
GRC;18651019;-;-;-;3.3;5.0;-
GRC;18651020;-;-;-;2.2;0.0;-
GRC;18651021;-;-;-;4.5;0.0;-
GRC;18651022;-;-;-;6.9;0.0;-
GRC;18651023;-;-;-;2.4;5.7;-
GRC;18651024;-;-;-;2.7;0.0;-
GRC;18651025;-;-;-;4.6;0.0;-
GRC;18651026;-;-;-;2.4;0.0;-
GRC;18651027;-;-;-;0.1;0.0;-
GRC;18651028;-;-;-;-0.8;17.0;-
GRC;18651029;-;-;-;-0.8;0.0;-
GRC;18651030;-;-;-;3.2;0.0;-
GRC;18651031;-;-;-;0.8;0.0;-
GRC;18651101;-;-;-;-0.4;0.0;-
GRC;18651102;-;-;-;-0.3;21.0;-
GRC;18651103;-;-;-;-0.7;23.6;-
GRC;18651104;-;-;-;-0.9;21.5;-
GRC;18651105;-;-;-;-1.4;0.0;-
GRC;18651106;-;-;-;0.5;0.0;-
GRC;18651107;-;-;-;0.4;0.0;-
GRC;18651108;-;-;-;1.9;0.0;-
GRC;18651109;-;-;-;-1.0;13.5;-
GRC;18651110;-;-;-;-3.0;0.0;-
GRC;18651111;-;-;-;-3.0;0.0;-
GRC;18651112;-;-;-;-0.2;0.0;-
GRC;18651113;-;-;-;2.2;0.0;-
GRC;18651114;-;-;-;0.6;0.0;-
GRC;18651115;-;-;-;0.1;0.0;-
GRC;18651116;-;-;-;-0.4;0.0;-
GRC;18651117;-;-;-;2.2;0.0;-
GRC;18651118;-;-;-;-0.1;0.0;-
GRC;18651119;-;-;-;-0.7;0.0;-
GRC;18651120;-;-;-;1.8;0.0;-
GRC;18651121;-;-;-;2.7;0.0;-
GRC;18651122;-;-;-;3.0;0.0;-
GRC;18651123;-;-;-;6.3;0.0;-
GRC;18651124;-;-;-;3.9;0.0;-
GRC;18651125;-;-;-;3.9;0.0;-
GRC;18651126;-;-;-;6.5;0.0;-
GRC;18651127;-;-;-;1.1;0.0;-
GRC;18651128;-;-;-;-0.1;0.0;-
GRC;18651129;-;-;-;-1.2;0.0;-
GRC;18651130;-;-;-;1.6;0.0;-
GRC;18651201;-;-;-;0.1;4.0;-
GRC;18651202;-;-;-;0.9;0.0;-
GRC;18651203;-;-;-;1.5;0.0;-
GRC;18651204;-;-;-;0.5;0.0;-
GRC;18651205;-;-;-;-1.3;8.1;-
GRC;18651206;-;-;-;-2.2;0.0;-
GRC;18651207;-;-;-;-1.1;0.0;-
GRC;18651208;-;-;-;-0.9;0.0;-
GRC;18651209;-;-;-;-1.2;0.0;-
GRC;18651210;-;-;-;-1.5;0.0;-
GRC;18651211;-;-;-;-2.4;0.0;-
GRC;18651212;-;-;-;-5.3;0.0;-
GRC;18651213;-;-;-;-8.4;0.0;-
GRC;18651214;-;-;-;-6.8;0.0;-
GRC;18651215;-;-;-;-10.1;0.0;-
GRC;18651216;-;-;-;-6.8;0.0;-
GRC;18651217;-;-;-;-3.7;0.0;-
GRC;18651218;-;-;-;-1.8;0.0;-
GRC;18651219;-;-;-;-1.0;0.0;-
GRC;18651220;-;-;-;-1.8;0.0;-
GRC;18651221;-;-;-;0.0;0.0;-
GRC;18651222;-;-;-;3.4;0.0;-
GRC;18651223;-;-;-;4.6;0.0;-
GRC;18651224;-;-;-;3.4;0.0;-
GRC;18651225;-;-;-;2.5;0.0;-
GRC;18651226;-;-;-;1.8;0.0;-
GRC;18651227;-;-;-;-0.4;0.0;-
GRC;18651228;-;-;-;-1.2;0.0;-
GRC;18651229;-;-;-;-1.2;0.0;-
GRC;18651230;-;-;-;-2.6;0.0;-
GRC;18651231;-;-;-;-2.7;0.0;-
GRC;18660101;-;-;-;-2.2;0.0;-
GRC;18660102;-;-;-;-3.6;3.2;-
GRC;18660103;-;-;-;-1.3;0.0;-
GRC;18660104;-;-;-;0.8;0.0;-
GRC;18660105;-;-;-;-0.3;0.0;-
GRC;18660106;-;-;-;-1.0;0.0;-
GRC;18660107;-;-;-;-2.0;0.0;-
GRC;18660108;-;-;-;-1.9;7.5;-
GRC;18660109;-;-;-;-3.4;9.5;-
GRC;18660110;-;-;-;-6.5;0.0;-
GRC;18660111;-;-;-;-2.8;0.0;-
GRC;18660112;-;-;-;-6.1;0.0;-
GRC;18660113;-;-;-;-7.3;2.2;-
GRC;18660114;-;-;-;-0.3;0.0;-
GRC;18660115;-;-;-;1.3;0.0;-
GRC;18660116;-;-;-;-0.8;0.0;-
GRC;18660117;-;-;-;-1.2;0.0;-
GRC;18660118;-;-;-;0.7;0.0;-
GRC;18660119;-;-;-;0.8;0.0;-
GRC;18660120;-;-;-;-0.5;0.0;-
GRC;18660121;-;-;-;0.2;0.0;-
GRC;18660122;-;-;-;1.5;0.0;-
GRC;18660123;-;-;-;-3.0;0.0;-
GRC;18660124;-;-;-;-3.9;0.0;-
GRC;18660125;-;-;-;1.4;0.0;-
GRC;18660126;-;-;-;2.3;0.0;-
GRC;18660127;-;-;-;1.0;0.0;-
GRC;18660128;-;-;-;0.4;0.0;-
GRC;18660129;-;-;-;-0.1;0.0;-
GRC;18660130;-;-;-;-2.1;0.0;-
GRC;18660131;-;-;-;0.3;0.0;-
GRC;18660201;-;-;-;-0.7;0.0;-
GRC;18660202;-;-;-;1.9;24.5;-
GRC;18660203;-;-;-;-2.7;0.0;-
GRC;18660204;-;-;-;-4.2;0.0;-
GRC;18660205;-;-;-;-4.3;0.0;-
GRC;18660206;-;-;-;-0.9;10.0;-
GRC;18660207;-;-;-;3.1;0.0;-
GRC;18660208;-;-;-;0.2;0.0;-
GRC;18660209;-;-;-;0.5;0.0;-
GRC;18660210;-;-;-;0.5;0.0;-
GRC;18660211;-;-;-;-1.0;0.0;-
GRC;18660212;-;-;-;-0.6;0.0;-
GRC;18660213;-;-;-;-2.8;16.7;-
GRC;18660214;-;-;-;-6.0;0.0;-
GRC;18660215;-;-;-;-5.7;0.0;-
GRC;18660216;-;-;-;-3.0;0.0;-
GRC;18660217;-;-;-;0.0;0.0;-
GRC;18660218;-;-;-;-0.4;0.0;-
GRC;18660219;-;-;-;0.5;0.0;-
GRC;18660220;-;-;-;2.3;0.0;-
GRC;18660221;-;-;-;3.2;0.0;-
GRC;18660222;-;-;-;0.4;0.0;-
GRC;18660223;-;-;-;-0.7;0.0;-
GRC;18660224;-;-;-;-1.6;0.0;-
GRC;18660225;-;-;-;-4.8;0.0;-
GRC;18660226;-;-;-;-3.9;0.0;-
GRC;18660227;-;-;-;-2.5;0.0;-
GRC;18660228;-;-;-;-0.4;0.0;-
GRC;18660301;-;-;-;-1.8;0.0;-
GRC;18660302;-;-;-;0.1;0.0;-
GRC;18660303;-;-;-;1.8;0.0;-
GRC;18660304;-;-;-;1.5;0.0;-
GRC;18660305;-;-;-;1.0;0.0;-
GRC;18660306;-;-;-;-3.2;12.5;-
GRC;18660307;-;-;-;-2.8;0.0;-
GRC;18660308;-;-;-;-3.7;0.0;-
GRC;18660309;-;-;-;-5.3;0.0;-
GRC;18660310;-;-;-;-4.4;0.0;-
GRC;18660311;-;-;-;-5.8;0.0;-
GRC;18660312;-;-;-;-3.7;0.0;-
GRC;18660313;-;-;-;-3.0;0.0;-
GRC;18660314;-;-;-;-6.6;0.0;-
GRC;18660315;-;-;-;-5.2;0.0;-
GRC;18660316;-;-;-;-1.1;0.0;-
GRC;18660317;-;-;-;-1.4;0.0;-
GRC;18660318;-;-;-;0.0;0.0;-
GRC;18660319;-;-;-;-0.6;0.0;-
GRC;18660320;-;-;-;-0.4;0.0;-
GRC;18660321;-;-;-;1.0;0.0;-
GRC;18660322;-;-;-;-0.7;0.0;-
GRC;18660323;-;-;-;-2.3;0.0;-
GRC;18660324;-;-;-;-0.9;0.0;-
GRC;18660325;-;-;-;-2.5;0.0;-
GRC;18660326;-;-;-;-0.6;8.0;-
GRC;18660327;-;-;-;-0.1;0.0;-
GRC;18660328;-;-;-;0.2;0.0;-
GRC;18660329;-;-;-;0.9;0.0;-
GRC;18660330;-;-;-;1.6;0.0;-
GRC;18660331;-;-;-;2.7;0.0;-
GRC;18660401;-;-;-;-0.1;0.0;-
GRC;18660402;-;-;-;-2.3;0.0;-
GRC;18660403;-;-;-;-2.3;8.3;-
GRC;18660404;-;-;-;-1.5;0.0;-
GRC;18660405;-;-;-;0.0;0.0;-
GRC;18660406;-;-;-;1.0;0.0;-
GRC;18660407;-;-;-;4.0;8.0;-
GRC;18660408;-;-;-;2.3;0.0;-
GRC;18660409;-;-;-;1.5;0.0;-
GRC;18660410;-;-;-;1.0;0.0;-
GRC;18660411;-;-;-;3.3;0.0;-
GRC;18660412;-;-;-;3.4;0.0;-
GRC;18660413;-;-;-;6.4;0.0;-
GRC;18660414;-;-;-;4.9;0.0;-
GRC;18660415;-;-;-;2.2;0.0;-
GRC;18660416;-;-;-;4.2;0.0;-
GRC;18660417;-;-;-;7.1;0.0;-
GRC;18660418;-;-;-;5.4;0.0;-
GRC;18660419;-;-;-;6.7;0.0;-
GRC;18660420;-;-;-;4.4;0.0;-
GRC;18660421;-;-;-;2.5;4.9;-
GRC;18660422;-;-;-;2.1;0.0;-
GRC;18660423;-;-;-;1.3;0.0;-
GRC;18660424;-;-;-;3.7;0.0;-
GRC;18660425;-;-;-;5.4;0.0;-
GRC;18660426;-;-;-;8.3;0.0;-
GRC;18660427;-;-;-;9.6;0.0;-
GRC;18660428;-;-;-;10.2;0.0;-
GRC;18660429;-;-;-;7.6;0.0;-
GRC;18660430;-;-;-;7.3;0.0;-
GRC;18660501;-;-;-;3.0;11.0;-
GRC;18660502;-;-;-;2.0;40.0;-
GRC;18660503;-;-;-;5.1;0.0;-
GRC;18660504;-;-;-;6.2;0.0;-
GRC;18660505;-;-;-;4.2;0.0;-
GRC;18660506;-;-;-;7.7;0.0;-
GRC;18660507;-;-;-;7.2;0.0;-
GRC;18660508;-;-;-;8.6;0.0;-
GRC;18660509;-;-;-;10.0;0.0;-
GRC;18660510;-;-;-;8.8;0.0;-
GRC;18660511;-;-;-;8.5;0.0;-
GRC;18660512;-;-;-;3.1;0.0;-
GRC;18660513;-;-;-;1.4;0.0;-
GRC;18660514;-;-;-;1.8;0.0;-
GRC;18660515;-;-;-;1.2;0.0;-
GRC;18660516;-;-;-;1.8;0.0;-
GRC;18660517;-;-;-;3.8;0.0;-
GRC;18660518;-;-;-;4.8;0.0;-
GRC;18660519;-;-;-;6.1;0.0;-
GRC;18660520;-;-;-;7.3;0.0;-
GRC;18660521;-;-;-;6.8;0.0;-
GRC;18660522;-;-;-;5.9;0.0;-
GRC;18660523;-;-;-;5.6;0.0;-
GRC;18660524;-;-;-;6.1;0.0;-
GRC;18660525;-;-;-;4.5;0.0;-
GRC;18660526;-;-;-;6.2;6.5;-
GRC;18660527;-;-;-;8.4;0.0;-
GRC;18660528;-;-;-;8.0;10.5;-
GRC;18660529;-;-;-;8.1;5.4;-
GRC;18660530;-;-;-;6.6;5.5;-
GRC;18660531;-;-;-;8.1;0.0;-
GRC;18660601;-;-;-;9.9;0.0;-
GRC;18660602;-;-;-;10.8;0.0;-
GRC;18660603;-;-;-;13.1;0.0;-
GRC;18660604;-;-;-;8.6;0.0;-
GRC;18660605;-;-;-;9.5;7.4;-
GRC;18660606;-;-;-;10.4;0.0;-
GRC;18660607;-;-;-;12.1;0.0;-
GRC;18660608;-;-;-;13.9;0.0;-
GRC;18660609;-;-;-;14.4;0.0;-
GRC;18660610;-;-;-;15.3;0.0;-
GRC;18660611;-;-;-;15.4;0.0;-
GRC;18660612;-;-;-;14.6;0.0;-
GRC;18660613;-;-;-;11.5;0.0;-
GRC;18660614;-;-;-;11.1;0.0;-
GRC;18660615;-;-;-;8.5;7.9;-
GRC;18660616;-;-;-;10.5;0.0;-
GRC;18660617;-;-;-;5.7;0.0;-
GRC;18660618;-;-;-;7.6;0.0;-
GRC;18660619;-;-;-;13.1;0.0;-
GRC;18660620;-;-;-;12.7;0.0;-
GRC;18660621;-;-;-;14.9;0.0;-
GRC;18660622;-;-;-;14.3;0.0;-
GRC;18660623;-;-;-;14.3;0.0;-
GRC;18660624;-;-;-;17.3;0.0;-
GRC;18660625;-;-;-;11.3;0.0;-
GRC;18660626;-;-;-;13.3;8.1;-
GRC;18660627;-;-;-;14.1;0.0;-
GRC;18660628;-;-;-;15.8;0.0;-
GRC;18660629;-;-;-;13.4;0.0;-
GRC;18660630;-;-;-;11.6;0.0;-
GRC;18660701;-;-;-;12.4;0.0;-
GRC;18660702;-;-;-;13.3;0.0;-
GRC;18660703;-;-;-;7.5;3.5;-
GRC;18660704;-;-;-;9.6;0.0;-
GRC;18660705;-;-;-;14.2;0.0;-
GRC;18660706;-;-;-;13.9;1.0;-
GRC;18660707;-;-;-;14.6;1.2;-
GRC;18660708;-;-;-;16.4;0.0;-
GRC;18660709;-;-;-;16.1;0.0;-
GRC;18660710;-;-;-;14.3;0.0;-
GRC;18660711;-;-;-;17.0;0.0;-
GRC;18660712;-;-;-;18.6;0.0;-
GRC;18660713;-;-;-;18.3;0.0;-
GRC;18660714;-;-;-;18.6;0.0;-
GRC;18660715;-;-;-;17.4;0.0;-
GRC;18660716;-;-;-;14.9;7.0;-
GRC;18660717;-;-;-;16.8;0.0;-
GRC;18660718;-;-;-;17.4;0.0;-
GRC;18660719;-;-;-;11.1;0.0;-
GRC;18660720;-;-;-;9.8;14.5;-
GRC;18660721;-;-;-;12.4;0.0;-
GRC;18660722;-;-;-;13.5;0.0;-
GRC;18660723;-;-;-;13.2;0.0;-
GRC;18660724;-;-;-;11.1;0.0;-
GRC;18660725;-;-;-;11.0;13.5;-
GRC;18660726;-;-;-;11.6;0.0;-
GRC;18660727;-;-;-;12.6;0.0;-
GRC;18660728;-;-;-;11.7;0.0;-
GRC;18660729;-;-;-;12.3;0.0;-
GRC;18660730;-;-;-;11.4;0.0;-
GRC;18660731;-;-;-;7.0;0.0;-
GRC;18660801;-;-;-;7.8;0.0;-
GRC;18660802;-;-;-;10.4;0.0;-
GRC;18660803;-;-;-;11.0;4.2;-
GRC;18660804;-;-;-;12.3;0.0;-
GRC;18660805;-;-;-;10.1;0.0;-
GRC;18660806;-;-;-;8.5;0.0;-
GRC;18660807;-;-;-;13.8;0.0;-
GRC;18660808;-;-;-;11.4;1.0;-
GRC;18660809;-;-;-;9.4;3.0;-
GRC;18660810;-;-;-;9.7;10.4;-
GRC;18660811;-;-;-;6.4;11.2;-
GRC;18660812;-;-;-;3.4;0.0;-
GRC;18660813;-;-;-;5.1;61.0;-
GRC;18660814;-;-;-;7.7;0.0;-
GRC;18660815;-;-;-;6.1;3.9;-
GRC;18660816;-;-;-;9.9;0.0;-
GRC;18660817;-;-;-;13.3;0.0;-
GRC;18660818;-;-;-;11.5;0.0;-
GRC;18660819;-;-;-;14.4;0.0;-
GRC;18660820;-;-;-;11.4;0.0;-
GRC;18660821;-;-;-;9.9;5.0;-
GRC;18660822;-;-;-;10.6;0.0;-
GRC;18660823;-;-;-;12.3;0.0;-
GRC;18660824;-;-;-;11.9;0.0;-
GRC;18660825;-;-;-;12.4;0.0;-
GRC;18660826;-;-;-;13.7;0.0;-
GRC;18660827;-;-;-;14.9;0.0;-
GRC;18660828;-;-;-;11.5;9.3;-
GRC;18660829;-;-;-;7.7;10.6;-
GRC;18660830;-;-;-;7.3;1.4;-
GRC;18660831;-;-;-;8.2;0.0;-
GRC;18660901;-;-;-;7.6;6.0;-
GRC;18660902;-;-;-;10.6;0.0;-
GRC;18660903;-;-;-;6.9;10.8;-
GRC;18660904;-;-;-;7.8;0.0;-
GRC;18660905;-;-;-;13.4;0.0;-
GRC;18660906;-;-;-;13.9;0.0;-
GRC;18660907;-;-;-;15.3;0.0;-
GRC;18660908;-;-;-;10.8;0.0;-
GRC;18660909;-;-;-;7.1;16.4;-
GRC;18660910;-;-;-;8.3;0.0;-
GRC;18660911;-;-;-;6.4;8.8;-
GRC;18660912;-;-;-;6.3;0.0;-
GRC;18660913;-;-;-;8.5;0.0;-
GRC;18660914;-;-;-;11.3;0.0;-
GRC;18660915;-;-;-;12.3;0.0;-
GRC;18660916;-;-;-;7.2;14.5;-
GRC;18660917;-;-;-;6.1;3.4;-
GRC;18660918;-;-;-;4.3;0.0;-
GRC;18660919;-;-;-;4.3;0.0;-
GRC;18660920;-;-;-;7.1;0.0;-
GRC;18660921;-;-;-;9.3;0.0;-
GRC;18660922;-;-;-;10.5;0.0;-
GRC;18660923;-;-;-;11.1;0.0;-
GRC;18660924;-;-;-;11.5;14.0;-
GRC;18660925;-;-;-;9.0;18.0;-
GRC;18660926;-;-;-;8.9;20.0;-
GRC;18660927;-;-;-;11.1;0.0;-
GRC;18660928;-;-;-;10.6;0.0;-
GRC;18660929;-;-;-;10.9;0.0;-
GRC;18660930;-;-;-;9.9;0.0;-
GRC;18661001;-;-;-;10.5;0.0;-
GRC;18661002;-;-;-;11.3;0.0;-
GRC;18661003;-;-;-;10.0;0.0;-
GRC;18661004;-;-;-;9.3;0.0;-
GRC;18661005;-;-;-;8.7;0.0;-
GRC;18661006;-;-;-;8.8;0.0;-
GRC;18661007;-;-;-;8.7;0.0;-
GRC;18661008;-;-;-;7.1;0.0;-
GRC;18661009;-;-;-;7.2;0.0;-
GRC;18661010;-;-;-;7.6;0.0;-
GRC;18661011;-;-;-;5.3;0.0;-
GRC;18661012;-;-;-;6.6;0.0;-
GRC;18661013;-;-;-;6.5;0.0;-
GRC;18661014;-;-;-;4.2;0.0;-
GRC;18661015;-;-;-;2.6;0.0;-
GRC;18661016;-;-;-;2.8;0.0;-
GRC;18661017;-;-;-;3.6;0.0;-
GRC;18661018;-;-;-;4.6;0.0;-
GRC;18661019;-;-;-;6.2;0.0;-
GRC;18661020;-;-;-;6.6;0.0;-
GRC;18661021;-;-;-;7.8;0.0;-
GRC;18661022;-;-;-;6.2;0.0;-
GRC;18661023;-;-;-;3.9;0.0;-
GRC;18661024;-;-;-;4.0;2.2;-
GRC;18661025;-;-;-;2.4;2.1;-
GRC;18661026;-;-;-;0.9;10.0;-
GRC;18661027;-;-;-;0.4;0.0;-
GRC;18661028;-;-;-;-0.2;0.0;-
GRC;18661029;-;-;-;0.6;0.0;-
GRC;18661030;-;-;-;0.6;0.0;-
GRC;18661031;-;-;-;2.1;0.0;-
GRC;18661101;-;-;-;7.2;0.0;-
GRC;18661102;-;-;-;7.6;0.0;-
GRC;18661103;-;-;-;4.4;0.0;-
GRC;18661104;-;-;-;2.8;0.0;-
GRC;18661105;-;-;-;3.6;0.0;-
GRC;18661106;-;-;-;3.9;0.0;-
GRC;18661107;-;-;-;5.9;0.0;-
GRC;18661108;-;-;-;7.8;0.0;-
GRC;18661109;-;-;-;5.0;0.0;-
GRC;18661110;-;-;-;-0.7;4.4;-
GRC;18661111;-;-;-;0.7;0.0;-
GRC;18661112;-;-;-;2.9;0.0;-
GRC;18661113;-;-;-;4.3;0.0;-
GRC;18661114;-;-;-;0.5;0.0;-
GRC;18661115;-;-;-;-2.4;0.0;-
GRC;18661116;-;-;-;2.6;0.0;-
GRC;18661117;-;-;-;-2.5;0.0;-
GRC;18661118;-;-;-;-7.8;0.0;-
GRC;18661119;-;-;-;-3.3;14.5;-
GRC;18661120;-;-;-;-9.0;0.0;-
GRC;18661121;-;-;-;-9.9;0.0;-
GRC;18661122;-;-;-;-7.6;0.0;-
GRC;18661123;-;-;-;-0.1;0.0;-
GRC;18661124;-;-;-;-1.5;0.0;-
GRC;18661125;-;-;-;-1.7;0.0;-
GRC;18661126;-;-;-;-2.3;11.2;-
GRC;18661127;-;-;-;-4.0;0.0;-
GRC;18661128;-;-;-;-5.0;6.5;-
GRC;18661129;-;-;-;-8.3;0.0;-
GRC;18661130;-;-;-;-7.0;0.0;-
GRC;18661201;-;-;-;-3.3;0.0;-
GRC;18661202;-;-;-;-2.6;0.0;-
GRC;18661203;-;-;-;-0.9;0.0;-
GRC;18661204;-;-;-;2.8;0.0;-
GRC;18661205;-;-;-;4.8;0.0;-
GRC;18661206;-;-;-;5.3;0.0;-
GRC;18661207;-;-;-;4.3;0.0;-
GRC;18661208;-;-;-;-0.9;0.0;-
GRC;18661209;-;-;-;-4.0;0.0;-
GRC;18661210;-;-;-;0.3;0.0;-
GRC;18661211;-;-;-;2.6;0.0;-
GRC;18661212;-;-;-;-0.1;0.0;-
GRC;18661213;-;-;-;1.5;0.0;-
GRC;18661214;-;-;-;-0.3;0.0;-
GRC;18661215;-;-;-;-1.8;0.0;-
GRC;18661216;-;-;-;0.1;0.0;-
GRC;18661217;-;-;-;-3.7;19.2;-
GRC;18661218;-;-;-;0.0;0.0;-
GRC;18661219;-;-;-;3.3;0.0;-
GRC;18661220;-;-;-;3.3;0.0;-
GRC;18661221;-;-;-;3.8;0.0;-
GRC;18661222;-;-;-;2.5;0.0;-
GRC;18661223;-;-;-;1.8;0.0;-
GRC;18661224;-;-;-;2.5;0.0;-
GRC;18661225;-;-;-;1.5;0.0;-
GRC;18661226;-;-;-;0.6;0.0;-
GRC;18661227;-;-;-;-0.8;0.0;-
GRC;18661228;-;-;-;-0.9;0.0;-
GRC;18661229;-;-;-;-3.6;0.0;-
GRC;18661230;-;-;-;-1.7;0.0;-
GRC;18661231;-;-;-;-3.0;0.0;-
GRC;18670101;-;-;-;-5.3;0.0;-
GRC;18670102;-;-;-;-7.0;0.0;-
GRC;18670103;-;-;-;-10.1;0.0;-
GRC;18670104;-;-;-;-12.4;0.0;-
GRC;18670105;-;-;-;-10.1;0.0;-
GRC;18670106;-;-;-;-4.2;0.0;-
GRC;18670107;-;-;-;-0.8;0.0;-
GRC;18670108;-;-;-;-0.8;0.0;-
GRC;18670109;-;-;-;-2.0;0.0;-
GRC;18670110;-;-;-;-0.8;25.5;-
GRC;18670111;-;-;-;-0.5;0.0;-
GRC;18670112;-;-;-;-7.3;0.0;-
GRC;18670113;-;-;-;-6.2;0.0;-
GRC;18670114;-;-;-;-4.6;0.0;-
GRC;18670115;-;-;-;-9.3;24.5;-
GRC;18670116;-;-;-;-13.1;4.7;-
GRC;18670117;-;-;-;-12.5;0.0;-
GRC;18670118;-;-;-;-11.6;0.0;-
GRC;18670119;-;-;-;-8.9;0.0;-
GRC;18670120;-;-;-;-3.4;0.0;-
GRC;18670121;-;-;-;-1.2;0.0;-
GRC;18670122;-;-;-;-2.1;0.0;-
GRC;18670123;-;-;-;0.8;0.0;-
GRC;18670124;-;-;-;4.6;0.0;-
GRC;18670125;-;-;-;0.4;0.0;-
GRC;18670126;-;-;-;-1.8;0.0;-
GRC;18670127;-;-;-;-0.2;0.0;-
GRC;18670128;-;-;-;3.3;0.0;-
GRC;18670129;-;-;-;-0.3;0.0;-
GRC;18670130;-;-;-;-0.3;0.0;-
GRC;18670131;-;-;-;-1.9;14.5;-
GRC;18670201;-;-;-;-4.6;0.0;-
GRC;18670202;-;-;-;-1.3;0.0;-
GRC;18670203;-;-;-;-1.3;0.0;-
GRC;18670204;-;-;-;-1.6;0.0;-
GRC;18670205;-;-;-;-4.4;0.0;-
GRC;18670206;-;-;-;-2.0;19.0;-
GRC;18670207;-;-;-;-4.3;0.0;-
GRC;18670208;-;-;-;-2.3;14.4;-
GRC;18670209;-;-;-;2.5;0.0;-
GRC;18670210;-;-;-;4.1;0.0;-
GRC;18670211;-;-;-;1.7;0.0;-
GRC;18670212;-;-;-;-4.9;0.0;-
GRC;18670213;-;-;-;-0.6;0.0;-
GRC;18670214;-;-;-;-1.5;0.0;-
GRC;18670215;-;-;-;1.1;0.0;-
GRC;18670216;-;-;-;1.8;0.0;-
GRC;18670217;-;-;-;2.8;0.0;-
GRC;18670218;-;-;-;3.2;0.0;-
GRC;18670219;-;-;-;2.9;0.0;-
GRC;18670220;-;-;-;0.5;0.0;-
