stn;time;ths200dx;ths200dn;ths200d0;rre150d0;hto000d0;hns000d0
SAM;20210411;3.3;-1.6;1.2;2.2;20;1
SAM;20210412;1.1;-5.6;-2.0;2.6;21;3
SAM;20210413;-1.6;-10.0;-4.9;0.0;24;1
SAM;20210414;1.0;-16.5;-6.2;0.0;24;1
SAM;20210415;-0.4;-11.6;-5.0;0.0;23;0
SAM;20210416;2.0;-14.4;-6.0;0.0;22;0
SAM;20210417;4.0;-13.2;-3.2;0.0;21;0
SAM;20210418;2.7;-4.3;-0.9;0.0;20;0
SAM;20210419;3.3;-5.0;-0.7;0.0;19;0
SAM;20210420;5.8;-9.6;-0.8;0.0;17;0
SAM;20210421;5.9;-8.7;-0.4;0.0;15;0
SAM;20210422;7.4;-7.3;1.3;0.0;14;0
SAM;20210423;9.4;-6.3;1.6;0.0;11;0
SAM;20210424;11.5;-7.1;2.2;0.0;9;0
SAM;20210425;10.3;-4.1;3.6;0.0;7;0
SAM;20210426;6.6;-1.3;3.0;1.4;6;0
SAM;20210427;7.4;2.0;3.8;0.0;4;0
SAM;20210428;9.3;-0.2;4.3;0.0;3;0
SAM;20210429;9.0;2.7;4.6;1.9;2;0
SAM;20210430;8.8;1.7;5.0;0.0;1;0
SAM;20210501;9.4;0.2;4.2;21.1;0;1
SAM;20210502;5.6;-2.7;1.6;0.0;1;0
SAM;20210503;8.6;-4.8;1.6;0.0;0;0
SAM;20210504;9.3;-3.5;3.9;0.0;0;0
SAM;20210505;10.5;-4.2;3.7;0.0;0;0
SAM;20210506;10.4;-4.8;3.1;0.1;0;0
SAM;20210507;9.9;-3.6;4.0;0.0;0;0
SAM;20210508;12.1;-6.4;3.6;0.0;0;0
SAM;20210509;16.1;-3.9;7.2;0.1;0;0
SAM;20210510;15.2;5.9;9.8;12.0;0;0
SAM;20210511;8.7;1.1;5.2;15.4;0;0
SAM;20210512;8.9;1.1;5.1;0.0;0;0
SAM;20210513;9.9;-0.2;4.8;0.0;0;0
SAM;20210514;10.6;-2.3;4.4;0.2;0;0
SAM;20210515;8.6;1.0;4.2;0.4;0;0
SAM;20210516;11.4;0.4;5.8;1.7;0;0
SAM;20210517;8.7;0.0;4.0;0.2;0;0
SAM;20210518;12.4;-2.6;4.2;6.2;0;1
SAM;20210519;7.3;0.0;3.0;0.0;1;0
SAM;20210520;9.4;-0.1;4.0;0.0;0;0
SAM;20210521;10.8;3.2;6.6;6.5;0;0
SAM;20210522;10.4;0.1;4.8;8.5;0;0
SAM;20210523;9.3;0.2;4.0;0.2;0;0
SAM;20210524;8.4;-0.7;4.1;1.5;0;0
SAM;20210525;8.2;-3.6;3.8;0.0;0;0
SAM;20210526;13.0;-5.1;6.0;0.0;0;0
SAM;20210527;13.2;-1.2;6.5;0.0;0;0
SAM;20210528;15.8;-4.3;7.2;0.0;0;0
SAM;20210529;11.8;-2.1;6.1;0.0;0;0
SAM;20210530;13.8;-4.9;5.6;0.0;0;0
SAM;20210531;15.2;-3.4;6.6;0.0;0;0
SAM;20210601;16.8;-2.8;8.7;0.0;0;0
SAM;20210602;14.2;1.7;9.2;0.0;0;0
SAM;20210603;17.5;-0.9;10.0;0.0;0;0
SAM;20210604;18.6;5.5;12.0;0.0;0;0
SAM;20210605;16.4;5.1;9.8;16.1;0;0
SAM;20210606;15.7;3.3;9.5;0.0;0;0
SAM;20210607;16.3;6.0;10.2;2.6;0;0
SAM;20210608;14.1;5.8;9.8;0.8;0;0
SAM;20210609;16.2;4.4;10.2;1.3;0;0
SAM;20210610;17.8;4.1;10.7;0.0;0;0
SAM;20210611;18.1;2.0;10.5;0.0;0;0
SAM;20210612;19.5;1.2;12.1;0.0;0;0
SAM;20210613;19.6;2.7;13.4;0.0;0;0
SAM;20210614;23.5;0.8;12.5;0.0;0;0
SAM;20210615;22.9;0.4;12.8;0.0;0;0
SAM;20210616;21.0;3.8;13.3;2.5;0;0
SAM;20210617;22.0;7.3;15.1;0.0;0;0
SAM;20210618;22.0;7.9;15.6;0.0;0;0
SAM;20210619;24.5;5.8;15.6;0.0;0;0
SAM;20210620;22.1;7.0;13.8;4.5;0;0
SAM;20210621;21.4;7.9;14.5;0.0;0;0
SAM;20210622;20.8;4.3;13.2;0.1;0;0
SAM;20210623;22.2;3.2;11.5;0.3;0;0
SAM;20210624;20.3;2.1;10.7;5.7;0;0
SAM;20210625;19.3;4.9;11.6;1.2;0;0
SAM;20210626;19.8;4.2;12.1;0.0;0;0
SAM;20210627;21.5;3.2;13.2;0.0;0;0
SAM;20210628;22.5;5.2;14.8;0.1;0;0
SAM;20210629;21.6;8.0;13.3;2.8;0;0
SAM;20210630;14.6;1.6;8.7;1.0;0;0
SAM;20210701;14.9;2.4;10.2;0.0;0;0
SAM;20210702;19.3;3.5;12.2;0.0;0;0
SAM;20210703;21.6;2.0;11.0;2.4;0;0
SAM;20210704;16.6;7.9;10.7;6.1;0;0
SAM;20210705;20.1;4.9;12.0;0.1;0;0
SAM;20210706;21.8;3.2;14.0;0.0;0;0
SAM;20210707;17.8;9.2;13.6;10.4;0;0
SAM;20210708;17.4;7.5;10.5;14.6;0;0
SAM;20210709;17.3;3.7;10.6;0.0;0;0
SAM;20210710;19.7;1.1;11.9;9.7;0;0
SAM;20210711;18.5;4.7;11.8;0.0;0;0
SAM;20210712;20.9;2.4;13.7;0.0;0;0
SAM;20210713;18.6;8.0;12.9;1.7;0;0
SAM;20210714;12.8;4.8;8.5;6.4;0;0
SAM;20210715;14.8;6.7;9.7;1.3;0;0
SAM;20210716;17.4;5.8;11.0;2.7;0;0
SAM;20210717;17.5;7.2;12.7;0.0;0;0
SAM;20210718;18.7;6.9;13.2;0.0;0;0
SAM;20210719;22.3;4.4;13.4;0.0;0;0
SAM;20210720;22.0;3.1;13.3;0.0;0;0
SAM;20210721;23.0;2.6;14.0;0.0;0;0
SAM;20210722;21.3;8.0;14.5;0.3;0;0
SAM;20210723;22.5;8.3;15.3;0.0;0;0
SAM;20210724;22.3;8.9;15.1;0.1;0;0
SAM;20210725;16.9;8.5;11.4;32.7;0;0
SAM;20210726;17.7;7.1;11.1;11.3;0;0
SAM;20210727;16.8;8.1;11.6;13.4;0;0
SAM;20210728;13.5;7.5;11.1;9.2;0;0
SAM;20210729;20.4;7.1;12.9;0.0;0;0
SAM;20210730;20.4;4.9;13.1;4.3;0;0
SAM;20210731;20.3;9.8;12.6;24.1;0;0
SAM;20210801;13.5;5.8;9.3;14.6;0;0
SAM;20210802;16.3;3.6;8.8;3.2;0;0
SAM;20210803;13.7;4.4;9.1;6.8;0;0
SAM;20210804;12.1;7.2;9.3;36.1;0;0
SAM;20210805;16.6;3.5;10.2;0.0;0;0
SAM;20210806;18.5;2.1;11.4;0.0;0;0
SAM;20210807;17.3;5.7;11.9;32.1;0;0
SAM;20210808;18.5;6.0;12.0;0.0;0;0
SAM;20210809;19.3;7.3;12.6;0.0;0;0
SAM;20210810;20.2;3.4;12.3;0.0;0;0
SAM;20210811;22.2;4.1;13.3;0.0;0;0
SAM;20210812;23.0;4.8;14.3;0.0;0;0
SAM;20210813;23.4;7.7;14.5;0.0;0;0
SAM;20210814;23.6;5.9;14.8;0.0;0;-
SAM;20210815;24.3;5.6;15.3;0.9;-;0
SAM;20210816;21.8;6.2;12.2;8.2;0;0
SAM;20210817;16.5;5.2;10.4;0.1;0;0
SAM;20210818;17.6;3.4;10.7;0.0;0;0
SAM;20210819;17.8;2.2;10.7;0.0;0;0
SAM;20210820;18.5;5.8;12.3;0.0;0;0
SAM;20210821;19.7;4.9;12.4;0.0;0;0
SAM;20210822;18.8;5.1;12.3;5.4;0;0
SAM;20210823;15.4;7.0;11.1;0.0;0;0
SAM;20210824;17.2;3.5;10.4;0.0;0;0
SAM;20210825;18.1;2.0;10.2;0.0;0;0
SAM;20210826;17.7;0.9;10.3;0.0;0;0
SAM;20210827;14.3;0.5;8.8;0.0;0;0
SAM;20210828;11.6;-1.5;5.6;1.0;0;0
SAM;20210829;10.8;1.6;6.4;1.8;0;0
SAM;20210830;13.4;4.6;8.7;0.0;0;0
SAM;20210831;15.3;1.9;8.9;0.0;0;0
SAM;20210901;18.4;1.1;9.1;0.0;0;0
SAM;20210902;18.0;-0.3;10.0;0.0;0;0
SAM;20210903;17.1;5.8;11.5;1.6;0;0
SAM;20210904;17.0;3.1;9.4;8.3;0;0
SAM;20210905;19.1;2.9;9.9;0.0;0;0
SAM;20210906;18.8;4.6;10.7;0.0;0;0
SAM;20210907;19.6;4.0;11.2;0.0;0;0
SAM;20210908;16.5;4.7;11.3;0.0;0;0
SAM;20210909;16.6;3.8;10.5;0.0;0;0
SAM;20210910;17.3;2.2;9.8;0.0;0;0
SAM;20210911;17.1;6.4;11.0;0.0;0;0
SAM;20210912;18.7;2.8;11.2;0.0;0;0
SAM;20210913;18.9;1.3;10.3;0.0;0;0
SAM;20210914;19.1;1.4;10.5;0.0;0;0
SAM;20210915;14.8;5.6;10.8;5.8;0;0
SAM;20210916;14.7;7.7;11.2;12.4;0;0
SAM;20210917;17.4;1.5;9.8;0.0;0;0
SAM;20210918;17.9;0.0;8.3;0.0;0;0
SAM;20210919;11.1;2.3;6.4;11.5;0;0
SAM;20210920;13.2;2.1;6.8;1.0;0;0
SAM;20210921;14.7;-0.3;7.6;0.0;0;0
SAM;20210922;16.9;-1.4;6.4;0.0;0;0
SAM;20210923;17.1;-2.9;5.6;0.0;0;0
SAM;20210924;19.9;-4.0;6.7;0.0;0;0
SAM;20210925;17.5;-2.0;8.6;1.5;0;0
SAM;20210926;12.8;7.2;10.0;9.5;0;0
SAM;20210927;17.0;2.2;8.9;0.0;0;0
SAM;20210928;16.6;-1.7;8.3;9.7;0;0
SAM;20210929;15.3;1.0;8.6;0.0;0;0
SAM;20210930;13.3;-1.0;5.5;0.0;0;0
SAM;20211001;12.8;-0.8;5.9;0.0;0;0
SAM;20211002;12.1;2.5;7.2;0.0;0;0
SAM;20211003;13.4;3.8;9.0;1.8;0;0
SAM;20211004;10.9;7.0;8.6;13.1;0;0
SAM;20211005;10.3;4.6;7.1;6.8;0;0
SAM;20211006;5.2;-0.4;2.8;0.8;0;0
SAM;20211007;7.4;-1.3;3.0;0.0;0;0
SAM;20211008;12.0;-1.2;4.1;0.0;0;0
SAM;20211009;9.8;-2.2;3.0;0.0;0;0
SAM;20211010;9.5;-4.3;1.7;0.0;0;0
SAM;20211011;12.3;-8.7;1.1;0.0;0;0
SAM;20211012;7.0;-5.5;0.3;0.1;0;0
SAM;20211013;5.7;-7.1;0.4;0.0;0;0
SAM;20211014;10.1;-9.2;-1.2;0.0;0;0
SAM;20211015;12.4;-8.8;1.2;0.0;0;0
SAM;20211016;12.3;-5.4;1.4;0.0;0;0
SAM;20211017;12.7;-7.5;0.5;0.0;0;0
SAM;20211018;14.2;-6.0;2.2;0.0;0;0
SAM;20211019;14.0;-3.8;4.6;0.0;0;0
SAM;20211020;11.2;-2.4;4.8;0.0;0;0
SAM;20211021;10.9;-3.4;5.6;0.1;0;0
SAM;20211022;11.7;-7.5;1.4;0.0;0;0
SAM;20211023;11.2;-8.6;-1.1;0.0;0;0
SAM;20211024;12.5;-8.7;-0.2;0.0;0;0
SAM;20211025;11.7;-5.5;2.0;0.0;0;0
SAM;20211026;11.0;-8.1;0.1;0.0;0;0
SAM;20211027;10.2;-7.4;-0.4;0.0;0;0
SAM;20211028;12.1;-8.5;0.2;0.0;0;0
SAM;20211029;12.1;-6.6;1.4;0.0;0;0
SAM;20211030;7.4;-4.5;2.0;0.0;0;0
SAM;20211031;8.7;0.1;4.6;0.0;0;0
SAM;20211101;5.5;-0.4;2.7;28.7;0;4
SAM;20211102;2.3;-6.0;-1.7;0.0;4;0
SAM;20211103;1.1;-7.1;-1.3;27.9;1;26
SAM;20211104;-1.0;-13.4;-4.5;0.2;27;1
SAM;20211105;-0.5;-17.1;-10.7;0.0;22;0
SAM;20211106;-2.5;-19.2;-12.0;0.0;19;0
SAM;20211107;1.1;-18.0;-8.8;0.0;14;0
SAM;20211108;2.1;-16.3;-7.5;0.0;12;0
SAM;20211109;4.8;-18.1;-8.4;0.0;9;0
SAM;20211110;8.9;-6.2;0.1;0.0;9;0
SAM;20211111;5.7;-6.0;-1.3;0.0;8;0
SAM;20211112;9.1;-8.0;-1.3;0.0;6;0
SAM;20211113;6.4;-8.6;-0.2;8.0;5;7
SAM;20211114;1.1;-0.2;0.5;5.4;12;3
SAM;20211115;2.7;-2.3;-0.2;0.0;13;0
SAM;20211116;3.2;-7.8;-1.8;0.0;13;0
SAM;20211117;5.8;-3.8;0.2;0.0;13;0
SAM;20211118;2.0;-9.1;-1.9;0.0;13;0
SAM;20211119;3.6;-11.5;-4.5;0.0;12;0
SAM;20211120;6.2;-10.0;-3.7;0.0;11;0
SAM;20211121;6.5;-10.0;-1.8;0.0;11;1
SAM;20211122;1.3;-2.3;-0.4;0.3;11;1
SAM;20211123;0.3;-4.5;-1.9;0.0;12;0
SAM;20211124;3.7;-14.0;-5.8;0.0;11;0
SAM;20211125;2.2;-7.9;-2.7;0.3;10;1
SAM;20211126;1.8;-4.1;-1.6;4.2;12;6
SAM;20211127;-1.0;-9.6;-4.1;1.8;18;3
SAM;20211128;-4.4;-13.6;-7.7;0.0;21;3
SAM;20211129;-6.0;-10.4;-8.7;0.2;24;1
SAM;20211130;3.3;-10.8;-3.6;0.0;24;0
SAM;20211201;2.9;-8.5;-1.4;0.1;23;0
SAM;20211202;-0.2;-8.2;-4.3;0.0;22;1
SAM;20211203;-5.8;-15.4;-10.0;0.0;20;0
SAM;20211204;-0.5;-8.4;-4.3;2.1;20;8
SAM;20211205;-3.0;-16.3;-7.0;0.0;28;0
SAM;20211206;-4.3;-18.1;-12.1;0.0;26;1
SAM;20211207;-2.8;-14.8;-10.2;0.1;26;0
SAM;20211208;-3.5;-10.8;-5.7;11.0;25;21
SAM;20211209;-4.5;-22.0;-8.1;0.5;41;1
SAM;20211210;-5.5;-21.4;-11.9;0.4;40;2
SAM;20211211;-3.4;-12.6;-7.8;0.0;41;0
SAM;20211212;-4.9;-20.2;-10.7;0.0;40;0
SAM;20211213;0.0;-13.6;-7.9;0.0;37;0
SAM;20211214;-1.8;-16.4;-8.9;0.0;34;0
SAM;20211215;0.9;-13.0;-7.1;0.0;33;0
SAM;20211216;0.3;-14.0;-8.5;0.0;31;0
SAM;20211217;-2.2;-16.4;-11.2;0.0;31;0
SAM;20211218;-2.4;-17.5;-11.5;0.0;30;0
SAM;20211219;-1.5;-17.3;-10.8;0.0;30;0
SAM;20211220;-1.3;-19.7;-11.7;0.0;30;0
SAM;20211221;-3.3;-21.6;-14.0;0.0;29;0
SAM;20211222;-4.4;-22.1;-14.9;0.0;29;0
SAM;20211223;-1.8;-21.1;-12.0;0.0;29;0
SAM;20211224;0.8;-14.6;-6.2;0.0;29;0
SAM;20211225;1.4;-11.0;-5.8;0.0;29;0
SAM;20211226;1.4;-14.0;-6.8;0.0;29;0
SAM;20211227;0.2;-14.3;-5.9;3.1;29;8
SAM;20211228;1.7;-6.1;-2.6;0.4;36;1
SAM;20211229;8.3;-3.9;0.9;9.5;35;7
SAM;20211230;8.6;-7.2;1.8;0.4;28;0
SAM;20211231;3.5;-9.6;-4.5;0.0;27;0
SAM;20220101;3.7;-13.3;-6.1;0.0;27;0
SAM;20220102;3.8;-12.0;-5.4;0.0;26;0
SAM;20220103;5.0;-9.4;-3.4;0.0;26;0
SAM;20220104;3.3;-3.4;1.3;0.9;26;0
SAM;20220105;2.1;-7.7;-2.7;1.0;25;4
SAM;20220106;-4.0;-19.8;-11.1;0.0;30;0
SAM;20220107;-4.6;-23.2;-13.5;0.0;30;0
SAM;20220108;-3.4;-17.8;-10.3;0.0;29;1
SAM;20220109;-3.5;-16.5;-7.7;0.0;30;1
SAM;20220110;-5.0;-21.0;-14.2;0.0;31;0
SAM;20220111;-4.2;-20.9;-14.5;0.0;30;0
SAM;20220112;-5.6;-22.8;-16.5;0.0;30;0
SAM;20220113;-2.3;-21.8;-13.4;0.0;30;0
SAM;20220114;0.8;-17.3;-9.5;0.0;30;0
SAM;20220115;2.6;-14.6;-8.3;0.0;30;0
SAM;20220116;4.7;-14.6;-7.2;0.0;30;0
SAM;20220117;0.6;-12.9;-4.6;0.0;30;0
SAM;20220118;-1.6;-16.3;-10.2;0.0;30;0
SAM;20220119;2.5;-17.6;-8.8;0.0;30;0
SAM;20220120;-1.6;-10.6;-5.7;0.0;30;0
SAM;20220121;-5.3;-15.4;-9.4;0.0;30;0
SAM;20220122;-0.5;-12.9;-7.0;0.0;30;0
SAM;20220123;0.8;-18.0;-9.9;0.0;30;0
SAM;20220124;2.6;-17.8;-9.5;0.0;29;0
SAM;20220125;2.8;-16.8;-8.6;0.0;29;0
SAM;20220126;5.0;-15.2;-8.0;0.0;29;0
SAM;20220127;1.9;-15.5;-8.2;0.0;29;0
SAM;20220128;0.9;-12.7;-4.1;0.0;29;0
SAM;20220129;5.9;-13.2;-4.2;0.0;29;0
SAM;20220130;5.1;-14.3;-2.0;0.0;29;0
SAM;20220131;2.2;-16.4;-6.8;9.3;29;25
SAM;20220201;-2.5;-6.7;-5.3;5.0;53;11
SAM;20220202;1.0;-3.2;-1.1;7.7;63;15
SAM;20220203;4.9;-11.4;-3.5;0.0;72;0
SAM;20220204;3.5;-14.9;-8.0;0.0;68;0
SAM;20220205;1.2;-17.2;-7.1;0.0;67;0
SAM;20220206;2.2;-20.6;-6.8;3.0;63;11
SAM;20220207;0.4;-16.2;-6.1;0.2;74;2
SAM;20220208;2.4;-17.4;-9.4;0.0;74;0
SAM;20220209;4.5;-17.6;-8.4;0.0;68;0
SAM;20220210;5.4;-17.4;-7.1;0.0;66;0
SAM;20220211;0.5;-20.2;-8.4;0.0;64;0
SAM;20220212;-1.9;-25.3;-14.7;0.0;64;0
SAM;20220213;-1.6;-22.2;-12.5;0.0;62;0
SAM;20220214;-0.9;-22.4;-8.8;6.9;62;10
SAM;20220215;-1.5;-14.5;-3.9;0.3;72;4
SAM;20220216;-0.2;-18.3;-7.7;0.1;72;0
SAM;20220217;8.8;-7.4;2.8;0.2;70;0
SAM;20220218;8.8;-9.4;0.2;0.0;66;0
SAM;20220219;2.2;-11.8;-1.2;0.0;64;0
SAM;20220220;4.9;-15.3;-4.0;0.0;63;0
SAM;20220221;1.8;-4.7;-1.8;4.0;62;13
SAM;20220222;1.3;-5.1;-2.1;0.2;74;0
SAM;20220223;5.0;-11.4;-1.2;0.0;67;0
SAM;20220224;3.9;-13.4;-4.1;0.0;66;0
SAM;20220225;-0.8;-11.4;-5.0;0.0;65;0
SAM;20220226;-1.6;-17.9;-7.3;0.0;64;0
SAM;20220227;-1.1;-23.0;-13.3;0.0;63;0
SAM;20220228;2.8;-22.2;-10.0;0.0;61;0
SAM;20220301;2.0;-19.9;-10.3;0.0;58;0
SAM;20220302;5.8;-19.8;-7.2;0.0;55;0
SAM;20220303;4.8;-10.9;-2.7;0.0;52;0
SAM;20220304;0.2;-16.3;-6.3;0.0;51;0
SAM;20220305;-0.3;-21.4;-10.9;0.0;50;0
SAM;20220306;-1.0;-22.6;-10.8;0.0;49;0
SAM;20220307;1.4;-19.5;-10.1;0.0;48;0
SAM;20220308;1.3;-19.4;-9.9;0.0;47;0
SAM;20220309;5.8;-18.4;-7.4;0.0;48;0
SAM;20220310;6.5;-18.1;-6.3;0.0;47;0
SAM;20220311;1.1;-12.3;-4.5;0.0;46;0
SAM;20220312;-0.9;-5.8;-3.5;0.0;45;0
SAM;20220313;2.2;-7.8;-2.8;0.2;45;1
SAM;20220314;5.6;-9.3;-0.9;0.1;45;0
SAM;20220315;2.3;-3.7;0.8;0.0;44;0
SAM;20220316;11.2;-8.3;0.6;0.0;43;0
SAM;20220317;8.4;-3.9;1.8;0.0;42;0
SAM;20220318;6.7;-1.0;2.0;0.0;40;0
SAM;20220319;5.0;-2.3;0.5;0.0;39;0
SAM;20220320;2.6;-5.2;-1.6;0.0;38;0
SAM;20220321;3.5;-9.9;-3.3;0.0;36;0
SAM;20220322;4.7;-12.1;-3.5;0.0;33;0
SAM;20220323;7.8;-11.7;-2.4;0.0;30;0
SAM;20220324;9.8;-11.1;-1.2;0.0;28;0
SAM;20220325;9.3;-10.0;-0.6;0.0;26;0
SAM;20220326;9.1;-8.1;-0.5;0.0;24;0
SAM;20220327;9.6;-10.0;-0.3;0.0;23;0
SAM;20220328;9.3;-8.2;0.1;0.0;21;0
SAM;20220329;6.7;-6.2;1.0;0.0;19;0
SAM;20220330;2.8;-1.5;0.7;1.6;18;0
SAM;20220331;5.0;-0.8;1.7;0.4;18;0
SAM;20220401;0.5;-4.2;-1.5;2.2;17;2
SAM;20220402;-2.4;-6.8;-4.3;0.0;18;0
SAM;20220403;-0.5;-11.7;-5.4;0.0;17;0
SAM;20220404;1.1;-12.8;-4.6;0.0;17;0
SAM;20220405;7.7;-4.6;0.9;0.0;13;0
SAM;20220406;7.6;-5.4;1.8;0.0;9;0
SAM;20220407;7.2;0.0;3.6;0.0;6;0
SAM;20220408;9.8;-0.2;4.3;2.1;5;2
SAM;20220409;3.9;-6.5;-1.5;0.1;7;0
SAM;20220410;1.5;-6.9;-2.9;0.0;3;0
SAM;20220411;8.2;-7.7;0.8;0.0;2;0
SAM;20220412;11.6;-4.6;3.4;0.0;2;0
SAM;20220413;13.8;-2.9;5.2;0.0;1;0
SAM;20220414;16.0;-3.4;5.9;0.0;1;0
SAM;20220415;14.0;-2.2;6.0;0.0;0;0
SAM;20220416;10.3;-3.3;3.2;0.0;0;0
SAM;20220417;11.6;-6.5;2.3;0.0;0;0
SAM;20220418;11.1;-6.4;2.0;0.0;0;0
SAM;20220419;10.8;-5.5;3.5;0.0;0;0
SAM;20220420;10.0;-3.6;3.2;0.0;0;0
SAM;20220421;10.1;-2.2;3.3;0.0;0;0
SAM;20220422;12.1;-3.5;4.0;0.1;0;0
SAM;20220423;7.7;1.2;3.9;8.0;0;1
SAM;20220424;6.5;-1.0;2.4;0.0;1;0
SAM;20220425;11.8;-0.2;4.1;3.9;0;0
SAM;20220426;9.4;-2.8;2.6;0.7;0;0
SAM;20220427;11.7;-3.1;3.6;0.0;0;0
SAM;20220428;15.1;-4.8;4.7;0.0;0;0
SAM;20220429;16.0;-5.1;6.0;1.7;0;0
SAM;20220430;7.5;1.5;3.9;2.2;0;0
SAM;20220501;10.4;-0.2;4.7;0.0;0;0
SAM;20220502;11.7;-1.9;4.9;0.0;0;0
SAM;20220503;10.1;1.6;5.4;0.4;0;0
SAM;20220504;7.5;0.7;4.4;2.9;0;0
SAM;20220505;10.2;0.0;5.3;1.8;0;0
SAM;20220506;10.1;3.4;6.7;0.0;0;0
SAM;20220507;11.5;3.8;7.7;0.1;0;0
SAM;20220508;11.5;4.4;7.3;1.1;0;0
SAM;20220509;14.0;2.2;8.1;0.0;0;0
SAM;20220510;16.8;-1.1;8.4;0.0;0;0
SAM;20220511;17.9;0.3;10.1;0.0;0;0
SAM;20220512;21.3;0.6;12.0;0.0;0;0
SAM;20220513;20.0;4.4;11.1;1.1;0;0
SAM;20220514;18.5;3.3;10.6;0.0;0;0
SAM;20220515;19.5;5.9;12.8;0.0;0;0
SAM;20220516;16.9;5.3;10.1;8.8;0;0
SAM;20220517;18.5;4.4;11.4;0.0;0;0
SAM;20220518;20.5;2.7;12.4;0.0;0;0
SAM;20220519;19.6;7.6;13.4;0.0;0;0
SAM;20220520;21.9;4.0;13.5;0.2;0;0
SAM;20220521;20.6;5.1;13.2;0.0;0;0
SAM;20220522;21.1;2.1;12.6;3.2;0;0
SAM;20220523;20.4;6.2;13.0;3.4;0;0
SAM;20220524;15.6;5.5;10.3;23.1;0;0
SAM;20220525;13.5;3.3;8.6;1.6;0;0
SAM;20220526;18.3;2.9;10.6;0.0;0;0
SAM;20220527;20.2;2.0;12.2;0.0;0;0
SAM;20220528;13.8;3.7;10.5;1.6;0;0
SAM;20220529;8.2;1.6;4.4;2.3;0;0
SAM;20220530;11.8;1.3;5.8;0.0;0;0
SAM;20220531;14.6;2.0;8.4;0.1;0;0
SAM;20220601;16.1;3.4;10.3;0.5;0;0
SAM;20220602;19.4;5.5;12.5;0.0;0;0
SAM;20220603;17.3;4.3;10.1;15.7;0;0
SAM;20220604;21.8;5.5;13.6;0.0;0;0
SAM;20220605;20.3;5.5;11.7;11.9;0;0
SAM;20220606;19.9;4.7;12.7;0.7;0;0
SAM;20220607;13.0;6.0;9.4;7.2;0;0
SAM;20220608;16.1;4.7;9.6;2.9;0;0
SAM;20220609;11.2;4.6;7.3;0.2;0;0
SAM;20220610;16.3;1.8;9.3;0.0;0;0
SAM;20220611;19.9;-0.3;10.3;0.0;0;0
SAM;20220612;22.6;0.1;12.2;3.2;0;0
SAM;20220613;17.1;2.7;11.8;0.2;0;0
SAM;20220614;20.8;0.7;12.2;0.0;0;0
SAM;20220615;20.8;5.4;13.8;1.3;0;0
SAM;20220616;21.5;3.2;13.0;0.2;0;0
SAM;20220617;21.8;4.1;14.0;0.0;0;0
SAM;20220618;25.3;3.3;15.2;0.0;0;0
SAM;20220619;22.9;8.3;16.4;0.0;0;0
SAM;20220620;23.0;6.9;14.9;1.5;0;0
SAM;20220621;22.8;4.7;13.3;17.2;0;0
SAM;20220622;15.2;8.9;11.7;22.7;0;0
SAM;20220623;21.2;7.0;13.5;0.1;0;0
SAM;20220624;17.3;4.3;11.6;10.4;0;0
SAM;20220625;18.6;5.1;11.9;0.0;0;0
SAM;20220626;21.0;4.8;13.9;0.0;0;0
SAM;20220627;24.0;7.7;16.2;0.0;0;0
SAM;20220628;16.7;8.0;11.9;11.1;0;0
SAM;20220629;20.5;10.0;14.7;0.0;0;0
SAM;20220630;22.4;9.4;15.8;4.0;0;0
SAM;20220701;20.3;4.7;12.3;1.5;0;0
SAM;20220702;22.2;5.3;14.4;0.0;0;0
SAM;20220703;23.9;6.0;15.5;5.5;0;0
SAM;20220704;19.4;7.4;12.2;14.5;0;0
SAM;20220705;19.5;6.7;13.1;0.0;0;0
SAM;20220706;20.5;3.9;12.9;0.0;0;0
SAM;20220707;18.2;3.0;11.4;2.3;0;0
SAM;20220708;18.5;2.8;12.5;0.0;0;0
SAM;20220709;18.7;0.0;11.3;0.0;0;0
SAM;20220710;17.3;2.6;11.8;0.0;0;0
SAM;20220711;21.0;1.3;12.6;0.0;0;0
SAM;20220712;20.4;2.2;12.2;0.0;0;0
SAM;20220713;21.9;0.8;13.1;0.0;0;0
SAM;20220714;24.0;9.3;16.5;0.0;0;0
SAM;20220715;23.9;6.0;16.2;0.0;0;0
SAM;20220716;23.8;4.8;15.3;0.0;0;0
SAM;20220717;24.8;2.9;14.6;0.0;0;0
SAM;20220718;25.2;3.0;15.4;0.0;0;0
SAM;20220719;24.4;5.6;16.4;0.0;0;0
SAM;20220720;25.4;9.2;16.0;0.0;0;0
SAM;20220721;25.0;8.5;17.3;0.0;0;0
SAM;20220722;26.3;6.4;17.6;10.9;0;0
SAM;20220723;19.5;9.6;13.8;2.6;0;0
SAM;20220724;24.3;9.8;16.2;0.0;0;0
SAM;20220725;24.4;8.9;16.2;3.4;0;0
SAM;20220726;21.8;10.6;15.7;0.0;0;0
SAM;20220727;23.2;7.5;15.0;1.7;0;0
SAM;20220728;21.4;6.2;14.1;8.5;0;0
SAM;20220729;19.8;7.2;12.2;3.9;0;0
SAM;20220730;18.2;6.2;11.3;0.0;0;0
SAM;20220731;20.3;4.1;12.6;0.0;0;0
SAM;20220801;23.3;4.3;14.5;14.2;0;0
SAM;20220802;22.3;6.8;14.4;0.0;0;0
SAM;20220803;22.9;6.1;15.0;0.0;0;0
SAM;20220804;25.3;7.8;16.8;0.0;0;0
SAM;20220805;25.9;9.0;15.5;10.5;0;0
